huc_12,subwatershed_description,rps_slope_mean,rps_elevation_mean,acres,sq_mile,states,huc_2,huc_4,huc_6,huc_8,huc_10,region_description,subregion_description,basin_description,subbasin_description,watershed_description
020801100201,buttons_creek-blackwater_river,0.1,2.07,16128.22,25.2,md,02,0208,020801,02080110,0208011002,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,blackwater_river
020801100202,little_blackwater_river,0.23,7.71,20607.39,32.19,md,02,0208,020801,02080110,0208011002,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,blackwater_river
020801100203,coles_creek-blackwater_river,0.05,0.42,31781.06,49.65,md,02,0208,020801,02080110,0208011002,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,blackwater_river
020801100204,island_creek,0.1,1.05,14990.33,23.42,md,02,0208,020801,02080110,0208011002,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,blackwater_river
020801100205,upper_fishing_bay,0.06,0.44,19737.13,30.83,md,02,0208,020801,02080110,0208011002,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,blackwater_river
020801100206,lower_fishing_bay,0.06,0.39,20301.04,31.72,md,02,0208,020801,02080110,0208011002,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,blackwater_river
020801100301,north_prong_wicomico_river,0.64,46.01,24815.67,38.77,"de,md",02,0208,020801,02080110,0208011003,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,wicomico_river
020801100302,south_prong_wicomico_river,0.64,44.4,14805.14,23.13,md,02,0208,020801,02080110,0208011003,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,wicomico_river
020801100303,tonytank_creek-wicomico_river,0.65,34.71,18550.26,28.98,md,02,0208,020801,02080110,0208011003,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,wicomico_river
020801100304,wicomico_creek,0.34,23.15,20409.77,31.89,md,02,0208,020801,02080110,0208011003,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,wicomico_river
020801100305,shiles_creek-wicomico_river,0.46,19.09,21526.59,33.63,md,02,0208,020801,02080110,0208011003,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,wicomico_river
020801100306,monie_bay,0.19,6.68,18435.93,28.8,md,02,0208,020801,02080110,0208011003,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,wicomico_river
020801100307,ellis_bay-wicomico_river,0.16,2.49,28785.28,44.97,md,02,0208,020801,02080110,0208011003,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,wicomico_river
020801100401,kings_creek,0.28,19.12,12638.29,19.74,md,02,0208,020801,02080110,0208011004,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,manokin_river
020801100402,back_creek,0.23,10.01,11251.08,17.57,md,02,0208,020801,02080110,0208011004,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,manokin_river
020801100403,taylor_branch-manokin_river,0.31,14.64,24924.66,38.94,md,02,0208,020801,02080110,0208011004,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,manokin_river
020801100404,broad_creek-manokin_river,0.09,0.8,29197.8,45.62,md,02,0208,020801,02080110,0208011004,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,manokin_river
020801100405,big_annemessex_river,0.16,4.27,28459.4,44.46,md,02,0208,020801,02080110,0208011004,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,manokin_river
020801100501,deal_island-tangier_sound,0.06,0.46,17054.27,26.64,md,02,0208,020801,02080110,0208011005,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,upper_tangier_sound
020801100502,kedges_straits-tangier_sound,0.01,0.13,29024.07,45.35,md,02,0208,020801,02080110,0208011005,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,upper_tangier_sound
020801100503,upper_tangier_sound_channel,0.0007972,0.0016674,27228.4,42.54,md,02,0208,020801,02080110,0208011005,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,upper_tangier_sound
020801100601,little_annemessex_river-tangier_sound,0.06,0.52,24477.77,38.24,"md,va",02,0208,020801,02080110,0208011006,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,lower_tangier_sound
020801100602,smith_island,0.02,0.07,39896.15,62.33,"md,va",02,0208,020801,02080110,0208011006,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,lower_tangier_sound
020801100603,lower_tangier_sound_channel,3e-04,0,33478.63,52.31,"md,va",02,0208,020801,02080110,0208011006,mid-atlantic,lower_chesapeake,lower_chesapeake,eastern_lower_delmarva,lower_tangier_sound
020801110101,upper_nassawango_creek,0.4,46.01,23418.09,36.59,md,02,0208,020801,02080111,0208011101,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,nassawango_creek
020801110102,lower_nassawango_creek,0.6,30.65,21115.36,32.99,md,02,0208,020801,02080111,0208011101,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,nassawango_creek
020801110201,careytown_branch-pocomoke_river,0.28,41.97,33062.11,51.65,"de,md",02,0208,020801,02080111,0208011102,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,bald_cypress_branch-pocomoke_river
020801110202,whaleyville_branch-pocomoke_river,0.45,38.89,30020.02,46.9,md,02,0208,020801,02080111,0208011102,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,bald_cypress_branch-pocomoke_river
020801110203,ninepin_branch-pocomoke_river,0.48,34.59,35577.28,55.58,md,02,0208,020801,02080111,0208011102,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,bald_cypress_branch-pocomoke_river
020801110204,old_mill_branch-pocomoke_river,0.54,28.69,19264.94,30.1,md,02,0208,020801,02080111,0208011102,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,bald_cypress_branch-pocomoke_river
020801110205,purnell_branch-pocomoke_river,0.63,24.33,20093.56,31.39,md,02,0208,020801,02080111,0208011102,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,bald_cypress_branch-pocomoke_river
020801110301,dividing_creek,0.45,31.9,39934,62.39,md,02,0208,020801,02080111,0208011103,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,dividing_creek-pocomoke_river
020801110302,corkers_creek,0.58,20.42,36644.82,57.25,md,02,0208,020801,02080111,0208011103,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,dividing_creek-pocomoke_river
020801110303,cypress_swamp-pocomoke_river,0.37,11.48,29647.48,46.32,"md,va",02,0208,020801,02080111,0208011103,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,dividing_creek-pocomoke_river
020801110401,pitts_creek,0.35,18.67,21352.24,33.36,"md,va",02,0208,020801,02080111,0208011104,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,pitts_creek-pocomoke_river
020801110402,bullbegger_creek-pocomoke_river,0.17,12.53,21605.33,33.75,"md,va",02,0208,020801,02080111,0208011104,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,pitts_creek-pocomoke_river
020801110501,marumsco_creek-pocomoke_sound,0.14,4.24,29138.22,45.52,"md,va",02,0208,020801,02080111,0208011105,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,marumsco_creek-pocomoke_sound
020801110502,east_creek-pocomoke_sound,0.09,1.78,31320.04,48.93,"md,va",02,0208,020801,02080111,0208011105,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,marumsco_creek-pocomoke_sound
020801110601,beasley_bay-messongo_creek,0.09,7.27,27799.17,43.43,va,02,0208,020801,02080111,0208011106,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,messongo_creek-pocomoke_sound
020801110602,guilford_creek-beasley_bay,0.23,15.39,34669.59,54.17,va,02,0208,020801,02080111,0208011106,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,messongo_creek-pocomoke_sound
020801110701,the_prong-pocomoke_sound,0.02,0.1,17912.4,27.98,"md,va",02,0208,020801,02080111,0208011107,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,deep_creek-pocomoke_sound
020801110702,deep_creek-the_thorofare,0.19,10.85,19477.83,30.43,va,02,0208,020801,02080111,0208011107,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,deep_creek-pocomoke_sound
020801110703,chesconessex_creek-onancock_creek,0.23,8.27,23288.88,36.38,va,02,0208,020801,02080111,0208011107,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,deep_creek-pocomoke_sound
020801110704,pocomoke_sound_channel,0.000326,3.92e-05,26586.96,41.54,"md,va",02,0208,020801,02080111,0208011107,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,deep_creek-pocomoke_sound
020801110801,pungoteague_creek-lower_chesapeake_bay,0.25,12.48,28619.18,44.71,va,02,0208,020801,02080111,0208011108,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,pungoteague_creek-lower_chesapeake_bay
020801110802,nandua_creek-lower_chesapeake_bay,0.22,7.02,18313.99,28.61,va,02,0208,020801,02080111,0208011108,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,pungoteague_creek-lower_chesapeake_bay
020801110803,occohannock_creek-lower_chesapeake_bay,0.46,15.61,23135.66,36.14,va,02,0208,020801,02080111,0208011108,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,pungoteague_creek-lower_chesapeake_bay
020801110804,warehouse_creek-nassawadox_creek,0.55,19.52,21493.75,33.58,va,02,0208,020801,02080111,0208011108,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,pungoteague_creek-lower_chesapeake_bay
020801110901,hungars_creek-lower_chesapeake_bay,0.53,13.91,23361.62,36.5,va,02,0208,020801,02080111,0208011109,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,cherrystone_inlet-lower_chesapeake_bay
020801110902,cherrystone_inlet-lower_chesapeake_bay,0.39,11.13,31519.08,49.24,va,02,0208,020801,02080111,0208011109,mid-atlantic,lower_chesapeake,lower_chesapeake,pocomoke-western_lower_delmarva,cherrystone_inlet-lower_chesapeake_bay
020802010101,dry_branch-jackson_river,13.17,3043.53,31066.11,48.54,va,02,0208,020802,02080201,0208020101,mid-atlantic,lower_chesapeake,james,upper_james,upper_jackson_river
020802010102,bolar_run-jackson_river,14.42,2632.92,35765.44,55.88,va,02,0208,020802,02080201,0208020101,mid-atlantic,lower_chesapeake,james,upper_james,upper_jackson_river
020802010103,warm_springs_run-jackson_river,13.79,2342.09,34901.92,54.53,va,02,0208,020802,02080201,0208020101,mid-atlantic,lower_chesapeake,james,upper_james,upper_jackson_river
020802010201,east_back_creek-back_creek,17.86,3148.05,24444.21,38.19,va,02,0208,020802,02080201,0208020102,mid-atlantic,lower_chesapeake,james,upper_james,back_creek-middle_jackson_river
020802010202,jim_dave_run-back_creek,20.35,2738.22,37353.35,58.36,va,02,0208,020802,02080201,0208020102,mid-atlantic,lower_chesapeake,james,upper_james,back_creek-middle_jackson_river
020802010203,little_back_creek,20.98,2810.54,17490.41,27.32,va,02,0208,020802,02080201,0208020102,mid-atlantic,lower_chesapeake,james,upper_james,back_creek-middle_jackson_river
020802010204,cummings_run-back_creek,18.68,2306.11,11271.47,17.61,va,02,0208,020802,02080201,0208020102,mid-atlantic,lower_chesapeake,james,upper_james,back_creek-middle_jackson_river
020802010205,lake_moomaw-jackson_river,18.73,2123.16,29164.45,45.56,va,02,0208,020802,02080201,0208020102,mid-atlantic,lower_chesapeake,james,upper_james,back_creek-middle_jackson_river
020802010301,sweet_springs_creek-cove_creek,15.36,2524.14,26944.13,42.1,"va,wv",02,0208,020802,02080201,0208020103,mid-atlantic,lower_chesapeake,james,upper_james,dunlap_creek
020802010302,cove_run-dunlap_creek,18.35,2388.62,30195.1,47.17,va,02,0208,020802,02080201,0208020103,mid-atlantic,lower_chesapeake,james,upper_james,dunlap_creek
020802010303,johnsons_creek-ogle_creek,21.29,2216.55,25238.78,39.43,va,02,0208,020802,02080201,0208020103,mid-atlantic,lower_chesapeake,james,upper_james,dunlap_creek
020802010304,jerrys_run-dunlap_creek,16.5,1845.06,25554.49,39.92,va,02,0208,020802,02080201,0208020103,mid-atlantic,lower_chesapeake,james,upper_james,dunlap_creek
020802010401,south_fork_potts_creek-north_fork_potts_creek,12.71,2840.53,12586.84,19.66,"va,wv",02,0208,020802,02080201,0208020104,mid-atlantic,lower_chesapeake,james,upper_james,potts_creek
020802010402,trout_branch-potts_creek,13.72,2607.12,16780.73,26.21,"va,wv",02,0208,020802,02080201,0208020104,mid-atlantic,lower_chesapeake,james,upper_james,potts_creek
020802010403,mill_branch-potts_creek,14.57,2400.34,37645.53,58.82,"va,wv",02,0208,020802,02080201,0208020104,mid-atlantic,lower_chesapeake,james,upper_james,potts_creek
020802010404,cast_steel_run-potts_creek,14.72,2122.58,31513.66,49.24,va,02,0208,020802,02080201,0208020104,mid-atlantic,lower_chesapeake,james,upper_james,potts_creek
020802010405,hays_creek-potts_creek,14.65,1838.51,13074.94,20.42,va,02,0208,020802,02080201,0208020104,mid-atlantic,lower_chesapeake,james,upper_james,potts_creek
020802010501,hot_springs_run-cedar_creek,15.03,2383.62,22950.95,35.86,va,02,0208,020802,02080201,0208020105,mid-atlantic,lower_chesapeake,james,upper_james,lower_jackson_river
020802010502,falling_spring_creek-jackson_river,14.01,2196.2,20760.23,32.43,va,02,0208,020802,02080201,0208020105,mid-atlantic,lower_chesapeake,james,upper_james,lower_jackson_river
020802010503,indian_draft-jackson_river,16.86,2046.43,19597.03,30.62,va,02,0208,020802,02080201,0208020105,mid-atlantic,lower_chesapeake,james,upper_james,lower_jackson_river
020802010504,pounding_mill_creek-jackson_river,15.73,1860.33,22021.6,34.4,va,02,0208,020802,02080201,0208020105,mid-atlantic,lower_chesapeake,james,upper_james,lower_jackson_river
020802010505,karnes_creek-white_rock_creek,17.54,2141.2,10256.11,16.02,va,02,0208,020802,02080201,0208020105,mid-atlantic,lower_chesapeake,james,upper_james,lower_jackson_river
020802010506,wilson_creek,15.69,2062.69,21620.03,33.78,va,02,0208,020802,02080201,0208020105,mid-atlantic,lower_chesapeake,james,upper_james,lower_jackson_river
020802010507,smith_creek-jackson_river,15.74,1928.18,21825.25,34.1,va,02,0208,020802,02080201,0208020105,mid-atlantic,lower_chesapeake,james,upper_james,lower_jackson_river
020802010601,wolfe_draft-cowpasture_river,16.26,2445.62,9522.75,14.87,va,02,0208,020802,02080201,0208020106,mid-atlantic,lower_chesapeake,james,upper_james,upper_cowpasture_river
020802010602,shaws_fork,18.81,2564.77,15852.38,24.76,va,02,0208,020802,02080201,0208020106,mid-atlantic,lower_chesapeake,james,upper_james,upper_cowpasture_river
020802010603,benson_run-cowpasture_river,17.58,2355.4,23313.77,36.42,va,02,0208,020802,02080201,0208020106,mid-atlantic,lower_chesapeake,james,upper_james,upper_cowpasture_river
020802010604,davis_run-bullpasture_river,13.29,2822.78,40109.14,62.67,"va,wv",02,0208,020802,02080201,0208020106,mid-atlantic,lower_chesapeake,james,upper_james,upper_cowpasture_river
020802010605,crab_run-bullpasture_river,12.8,2333.5,30790.23,48.1,va,02,0208,020802,02080201,0208020106,mid-atlantic,lower_chesapeake,james,upper_james,upper_cowpasture_river
020802010701,scotchtown_draft-cowpasture_river,14.22,1951.78,22359.16,34.93,va,02,0208,020802,02080201,0208020107,mid-atlantic,lower_chesapeake,james,upper_james,middle_cowpasture_river
020802010702,dry_run,13.95,2497.57,17316.28,27.05,va,02,0208,020802,02080201,0208020107,mid-atlantic,lower_chesapeake,james,upper_james,middle_cowpasture_river
020802010703,thompson_creek-cowpasture_river,12.71,1982.63,21405.36,33.44,va,02,0208,020802,02080201,0208020107,mid-atlantic,lower_chesapeake,james,upper_james,middle_cowpasture_river
020802010704,lick_run-stuart_run,14.58,1854.31,31760.74,49.62,va,02,0208,020802,02080201,0208020107,mid-atlantic,lower_chesapeake,james,upper_james,middle_cowpasture_river
020802010801,mill_creek-cowpasture_river,15.53,1686.09,36936.88,57.71,va,02,0208,020802,02080201,0208020108,mid-atlantic,lower_chesapeake,james,upper_james,lower_cowpasture_river
020802010802,pads_creek,18.25,1836.21,16916.63,26.43,va,02,0208,020802,02080201,0208020108,mid-atlantic,lower_chesapeake,james,upper_james,lower_cowpasture_river
020802010803,simpson_creek-cowpasture_river,14.86,1724.39,31712.69,49.55,va,02,0208,020802,02080201,0208020108,mid-atlantic,lower_chesapeake,james,upper_james,lower_cowpasture_river
020802010901,big_creek-james_river,11.6,1350.57,14847.08,23.19,va,02,0208,020802,02080201,0208020109,mid-atlantic,lower_chesapeake,james,upper_james,mill_creek-james_river
020802010902,sinking_creek,13.56,1587.18,14128.95,22.07,va,02,0208,020802,02080201,0208020109,mid-atlantic,lower_chesapeake,james,upper_james,mill_creek-james_river
020802010903,smith_branch-mill_creek,16.76,1995.26,14453.43,22.58,va,02,0208,020802,02080201,0208020109,mid-atlantic,lower_chesapeake,james,upper_james,mill_creek-james_river
020802010904,black_lick-james_river,12.12,1263.32,11842.9,18.5,va,02,0208,020802,02080201,0208020109,mid-atlantic,lower_chesapeake,james,upper_james,mill_creek-james_river
020802011001,trout_creek-craig_creek,15.16,2165.27,33349.61,52.1,va,02,0208,020802,02080201,0208020110,mid-atlantic,lower_chesapeake,james,upper_james,upper_craig_creek
020802011002,meadow_creek,11.36,2572.57,8683.14,13.56,va,02,0208,020802,02080201,0208020110,mid-atlantic,lower_chesapeake,james,upper_james,upper_craig_creek
020802011003,broad_run-craig_creek,15.08,1869.75,29801.12,46.56,va,02,0208,020802,02080201,0208020110,mid-atlantic,lower_chesapeake,james,upper_james,upper_craig_creek
020802011101,upper_johns_creek,12.89,2446.85,36299.93,56.71,va,02,0208,020802,02080201,0208020111,mid-atlantic,lower_chesapeake,james,upper_james,johns_creek
020802011102,lower_johns_creek,11.92,2111.51,31197.11,48.74,va,02,0208,020802,02080201,0208020111,mid-atlantic,lower_chesapeake,james,upper_james,johns_creek
020802011201,rolands_run_branch-craig_creek,11.25,1510.31,10081.2,15.75,va,02,0208,020802,02080201,0208020112,mid-atlantic,lower_chesapeake,james,upper_james,lower_craig_creek
020802011202,barbours_creek,13.37,2327.8,23868.79,37.29,va,02,0208,020802,02080201,0208020112,mid-atlantic,lower_chesapeake,james,upper_james,lower_craig_creek
020802011203,mill_creek-craig_creek,13.85,1692.51,38093.91,59.52,va,02,0208,020802,02080201,0208020112,mid-atlantic,lower_chesapeake,james,upper_james,lower_craig_creek
020802011204,patterson_creek,14.1,1385.95,15888.83,24.82,va,02,0208,020802,02080201,0208020112,mid-atlantic,lower_chesapeake,james,upper_james,lower_craig_creek
